2,3,7,9,14,15,19,23,25,27,30,33,38,41,43,46,50,
2,3,6,9,14,15,20,23,24,27,32,33,38,41,44,47,50,
2,5,8,11,14,15,20,21,26,28,32,35,38,41,42,45,48,
2,3,6,9,14,15,20,23,24,27,32,33,38,41,43,45,50,
2,3,6,9,14,15,20,23,26,29,32,33,38,41,44,45,50,
2,3,6,9,14,15,20,23,26,27,30,33,38,41,44,45,48,
1,5,6,9,14,15,18,23,26,29,32,35,36,41,44,45,48,
1,3,6,9,14,15,20,23,24,27,30,33,38,41,44,47,48,
1,5,8,11,14,17,20,21,26,29,30,35,36,41,43,45,48,
2,3,6,9,14,15,20,23,24,27,30,33,38,41,44,45,48,
2,3,6,9,14,15,20,23,26,27,30,33,38,41,44,47,48,
1,5,8,11,12,15,18,21,26,29,32,35,36,41,42,47,48,
2,3,6,9,14,15,20,23,26,27,32,33,38,41,44,45,48,
2,5,8,11,14,15,19,23,26,29,32,33,38,41,43,46,50,
1,5,8,11,12,15,18,21,26,29,30,35,36,39,42,45,50,
1,5,8,11,12,15,18,21,26,27,32,34,36,41,42,45,50,
2,3,6,9,14,15,18,23,26,29,32,33,38,41,44,45,50,
1,5,8,11,12,15,18,21,26,29,32,35,36,39,44,47,50,
1,5,8,11,12,15,18,21,26,29,32,33,36,39,42,45,50,
1,5,8,11,12,15,18,21,26,29,30,35,36,39,42,45,50,
2,5,8,11,14,15,18,23,26,29,32,33,38,41,44,45,50,
1,5,8,11,12,17,18,23,26,27,30,33,36,41,44,47,50,
1,5,8,11,12,17,18,21,26,27,30,35,36,41,42,47,48,
1,5,8,11,14,17,18,21,26,27,30,35,36,41,42,47,50,
1,5,8,11,14,17,18,21,26,27,32,35,36,40,43,47,50,
1,5,8,11,12,17,18,21,25,27,32,33,36,39,42,47,48,
1,5,8,11,12,17,18,21,26,29,32,35,36,39,42,45,48,
2,3,8,11,14,15,20,23,26,27,32,33,38,41,44,45,48,
1,4,8,11,12,17,18,21,26,28,32,35,36,39,44,45,49,
1,5,8,11,13,17,20,22,26,29,32,35,36,39,42,45,48,
2,5,6,9,14,15,20,23,26,27,32,35,38,41,44,45,48,
1,5,8,11,12,15,18,21,26,27,32,35,36,39,42,45,48,
2,3,6,9,14,15,20,23,26,27,30,33,38,41,44,47,49,
2,3,7,10,14,15,20,23,26,27,31,34,38,41,44,45,48,
2,3,6,9,14,16,20,23,24,27,32,33,38,41,44,45,50,
